sample_id,country,sample_set,taxon
AC0139-C,Uganda,AG1000G-UG,gambiae
AC0140-C,Uganda,AG1000G-UG,gambiae
AC0141-C,Uganda,AG1000G-UG,gambiae
AC0142-C,Uganda,AG1000G-UG,gambiae
AC0143-C,Uganda,AG1000G-UG,gambiae
AC0144-Cx,Uganda,AG1000G-UG,gambiae
AC0145-Cx,Uganda,AG1000G-UG,gambiae
AC0146-C,Uganda,AG1000G-UG,gambiae
AC0147-Cx,Uganda,AG1000G-UG,gambiae
AC0148-C,Uganda,AG1000G-UG,gambiae
AC0149-Cx,Uganda,AG1000G-UG,gambiae
AC0150-C,Uganda,AG1000G-UG,gambiae
AC0151-C,Uganda,AG1000G-UG,gambiae
AC0152-C,Uganda,AG1000G-UG,gambiae
AC0153-C,Uganda,AG1000G-UG,gambiae
AC0154-C,Uganda,AG1000G-UG,gambiae
AC0155-C,Uganda,AG1000G-UG,gambiae
AC0156-C,Uganda,AG1000G-UG,gambiae
AC0157-C,Uganda,AG1000G-UG,gambiae
AC0158-C,Uganda,AG1000G-UG,gambiae
AC0159-C,Uganda,AG1000G-UG,gambiae
AC0160-C,Uganda,AG1000G-UG,gambiae
AC0161-C,Uganda,AG1000G-UG,gambiae
AC0162-Cx,Uganda,AG1000G-UG,gambiae
AC0163-C,Uganda,AG1000G-UG,gambiae
AC0164-C,Uganda,AG1000G-UG,gambiae
AC0166-C,Uganda,AG1000G-UG,gambiae
AC0167-C,Uganda,AG1000G-UG,gambiae
AC0168-Cx,Uganda,AG1000G-UG,gambiae
AC0169-C,Uganda,AG1000G-UG,gambiae
AC0170-C,Uganda,AG1000G-UG,gambiae
AC0171-C,Uganda,AG1000G-UG,gambiae
AC0172-C,Uganda,AG1000G-UG,gambiae
AC0173-C,Uganda,AG1000G-UG,gambiae
AC0174-Cx,Uganda,AG1000G-UG,gambiae
AC0176-Cx,Uganda,AG1000G-UG,gambiae
AC0177-C,Uganda,AG1000G-UG,gambiae
AC0178-C,Uganda,AG1000G-UG,gambiae
AC0179-C,Uganda,AG1000G-UG,gambiae
AC0180-C,Uganda,AG1000G-UG,gambiae
AC0181-C,Uganda,AG1000G-UG,gambiae
AC0182-C,Uganda,AG1000G-UG,gambiae
AC0183-C,Uganda,AG1000G-UG,gambiae
AC0184-C,Uganda,AG1000G-UG,gambiae
AC0185-C,Uganda,AG1000G-UG,gambiae
AC0186-C,Uganda,AG1000G-UG,gambiae
AC0187-C,Uganda,AG1000G-UG,gambiae
AC0188-C,Uganda,AG1000G-UG,gambiae
AC0189-C,Uganda,AG1000G-UG,gambiae
AC0190-C,Uganda,AG1000G-UG,gambiae
AC0191-C,Uganda,AG1000G-UG,gambiae
AC0192-C,Uganda,AG1000G-UG,gambiae
AC0193-C,Uganda,AG1000G-UG,gambiae
AC0194-C,Uganda,AG1000G-UG,gambiae
AC0195-C,Uganda,AG1000G-UG,gambiae
AC0196-C,Uganda,AG1000G-UG,gambiae
AC0197-Cx,Uganda,AG1000G-UG,gambiae
AC0198-C,Uganda,AG1000G-UG,unassigned
AC0199-C,Uganda,AG1000G-UG,gambiae
AC0200-C,Uganda,AG1000G-UG,gambiae
AC0201-Cx,Uganda,AG1000G-UG,gambiae
AC0202-Cx,Uganda,AG1000G-UG,gambiae
AC0203-C,Uganda,AG1000G-UG,gambiae
AC0204-C,Uganda,AG1000G-UG,gambiae
AC0205-C,Uganda,AG1000G-UG,arabiensis
AC0206-C,Uganda,AG1000G-UG,gambiae
AC0207-C,Uganda,AG1000G-UG,gambiae
AC0208-C,Uganda,AG1000G-UG,gambiae
AC0209-C,Uganda,AG1000G-UG,gambiae
AC0210-C,Uganda,AG1000G-UG,gambiae
AC0211-C,Uganda,AG1000G-UG,gambiae
AC0212-C,Uganda,AG1000G-UG,gambiae
AC0213-C,Uganda,AG1000G-UG,gambiae
AC0214-C,Uganda,AG1000G-UG,gambiae
AC0215-C,Uganda,AG1000G-UG,gambiae
AC0216-C,Uganda,AG1000G-UG,gambiae
AC0217-C,Uganda,AG1000G-UG,gambiae
AC0218-C,Uganda,AG1000G-UG,gambiae
AC0219-C,Uganda,AG1000G-UG,gambiae
AC0220-C,Uganda,AG1000G-UG,gambiae
AC0221-C,Uganda,AG1000G-UG,gambiae
AC0222-C,Uganda,AG1000G-UG,gambiae
AC0223-C,Uganda,AG1000G-UG,gambiae
AC0224-C,Uganda,AG1000G-UG,gambiae
AC0225-C,Uganda,AG1000G-UG,gambiae
AC0226-C,Uganda,AG1000G-UG,gambiae
AC0227-C,Uganda,AG1000G-UG,gambiae
AC0228-C,Uganda,AG1000G-UG,gambiae
AC0229-C,Uganda,AG1000G-UG,gambiae
AC0230-C,Uganda,AG1000G-UG,gambiae
AC0231-C,Uganda,AG1000G-UG,gambiae
AC0232-C,Uganda,AG1000G-UG,gambiae
AC0233-C,Uganda,AG1000G-UG,gambiae
AC0234-C,Uganda,AG1000G-UG,gambiae
AC0235-C,Uganda,AG1000G-UG,gambiae
AC0236-C,Uganda,AG1000G-UG,gambiae
AC0237-C,Uganda,AG1000G-UG,gambiae
AC0238-C,Uganda,AG1000G-UG,gambiae
AC0239-C,Uganda,AG1000G-UG,gambiae
AC0240-C,Uganda,AG1000G-UG,gambiae
AC0241-C,Uganda,AG1000G-UG,gambiae
AC0242-C,Uganda,AG1000G-UG,gambiae
AC0243-C,Uganda,AG1000G-UG,gambiae
AC0244-C,Uganda,AG1000G-UG,gambiae
AC0245-C,Uganda,AG1000G-UG,gambiae
AC0246-C,Uganda,AG1000G-UG,gambiae
AC0247-C,Uganda,AG1000G-UG,gambiae
AC0248-C,Uganda,AG1000G-UG,gambiae
AC0249-C,Uganda,AG1000G-UG,gambiae
AC0250-C,Uganda,AG1000G-UG,gambiae
AC0251-C,Uganda,AG1000G-UG,gambiae
AC0252-C,Uganda,AG1000G-UG,gambiae
AC0253-C,Uganda,AG1000G-UG,gambiae
AC0254-C,Uganda,AG1000G-UG,gambiae
AC0255-C,Uganda,AG1000G-UG,gambiae
AC0256-C,Uganda,AG1000G-UG,gambiae
AC0257-C,Uganda,AG1000G-UG,gambiae
AC0258-C,Uganda,AG1000G-UG,gambiae
AC0259-C,Uganda,AG1000G-UG,gambiae
AC0260-C,Uganda,AG1000G-UG,gambiae
AC0261-C,Uganda,AG1000G-UG,gambiae
AC0262-C,Uganda,AG1000G-UG,gambiae
AC0263-C,Uganda,AG1000G-UG,gambiae
AC0264-C,Uganda,AG1000G-UG,gambiae
AC0265-C,Uganda,AG1000G-UG,gambiae
AC0266-C,Uganda,AG1000G-UG,gambiae
AC0267-C,Uganda,AG1000G-UG,gambiae
AC0268-C,Uganda,AG1000G-UG,gambiae
AC0269-C,Uganda,AG1000G-UG,gambiae
AC0270-C,Uganda,AG1000G-UG,gambiae
AC0271-C,Uganda,AG1000G-UG,gambiae
AC0272-C,Uganda,AG1000G-UG,gambiae
AC0273-C,Uganda,AG1000G-UG,gambiae
AC0274-C,Uganda,AG1000G-UG,gambiae
AC0275-C,Uganda,AG1000G-UG,gambiae
AC0276-C,Uganda,AG1000G-UG,gambiae
AC0277-C,Uganda,AG1000G-UG,gambiae
AC0278-C,Uganda,AG1000G-UG,gambiae
AC0279-C,Uganda,AG1000G-UG,gambiae
AC0280-C,Uganda,AG1000G-UG,gambiae
AC0281-C,Uganda,AG1000G-UG,gambiae
AC0282-C,Uganda,AG1000G-UG,gambiae
AC0283-C,Uganda,AG1000G-UG,gambiae
AC0284-C,Uganda,AG1000G-UG,gambiae
AC0285-C,Uganda,AG1000G-UG,gambiae
AC0286-C,Uganda,AG1000G-UG,gambiae
AC0287-C,Uganda,AG1000G-UG,gambiae
AC0288-C,Uganda,AG1000G-UG,gambiae
AC0289-C,Uganda,AG1000G-UG,gambiae
AC0290-C,Uganda,AG1000G-UG,gambiae
AC0291-C,Uganda,AG1000G-UG,gambiae
AC0292-C,Uganda,AG1000G-UG,gambiae
AC0293-C,Uganda,AG1000G-UG,gambiae
AC0294-C,Uganda,AG1000G-UG,gambiae
AC0295-C,Uganda,AG1000G-UG,gambiae
AC0296-C,Uganda,AG1000G-UG,gambiae
AC0297-C,Uganda,AG1000G-UG,gambiae
AC0298-C,Uganda,AG1000G-UG,gambiae
AC0299-C,Uganda,AG1000G-UG,gambiae
AC0300-C,Lab Cross,AG1000G-X,unassigned
AC0301-C,Lab Cross,AG1000G-X,unassigned
AC0303-C,Lab Cross,AG1000G-X,unassigned
AC0304-C,Lab Cross,AG1000G-X,unassigned
AC0305-C,Lab Cross,AG1000G-X,unassigned
AC0306-C,Lab Cross,AG1000G-X,unassigned
AC0307-C,Lab Cross,AG1000G-X,unassigned
AC0308-C,Lab Cross,AG1000G-X,unassigned
AC0309-C,Lab Cross,AG1000G-X,unassigned
AC0310-C,Lab Cross,AG1000G-X,unassigned
AC0311-C,Lab Cross,AG1000G-X,unassigned
AC0312-C,Lab Cross,AG1000G-X,unassigned
AC0313-C,Lab Cross,AG1000G-X,unassigned
AC0314-C,Lab Cross,AG1000G-X,unassigned
AC0315-C,Lab Cross,AG1000G-X,unassigned
AC0316-C,Lab Cross,AG1000G-X,unassigned
AC0317-C,Lab Cross,AG1000G-X,unassigned
AC0318-C,Lab Cross,AG1000G-X,unassigned
AC0319-C,Lab Cross,AG1000G-X,unassigned
AC0320-C,Lab Cross,AG1000G-X,unassigned
AC0321-C,Lab Cross,AG1000G-X,unassigned
AC0322-C,Lab Cross,AG1000G-X,unassigned
AC0323-C,Lab Cross,AG1000G-X,unassigned
AC0324-C,Lab Cross,AG1000G-X,unassigned
AC0325-C,Lab Cross,AG1000G-X,unassigned
AC0326-C,Lab Cross,AG1000G-X,unassigned
AC0327-C,Lab Cross,AG1000G-X,unassigned
AC0328-C,Lab Cross,AG1000G-X,unassigned
AC0329-C,Lab Cross,AG1000G-X,unassigned
AC0330-C,Lab Cross,AG1000G-X,unassigned
AC0331-C,Lab Cross,AG1000G-X,unassigned
AC0332-C,Lab Cross,AG1000G-X,unassigned
AC0333-C,Lab Cross,AG1000G-X,unassigned
AC0334-C,Lab Cross,AG1000G-X,unassigned
AC0335-C,Lab Cross,AG1000G-X,unassigned
AC0336-C,Lab Cross,AG1000G-X,unassigned
AC0337-C,Lab Cross,AG1000G-X,unassigned
AC0338-C,Lab Cross,AG1000G-X,unassigned
AC0339-C,Lab Cross,AG1000G-X,unassigned
AC0340-C,Lab Cross,AG1000G-X,unassigned
AC0341-C,Lab Cross,AG1000G-X,unassigned
AC0342-C,Lab Cross,AG1000G-X,unassigned
AC0343-C,Lab Cross,AG1000G-X,unassigned
AC0344-C,Lab Cross,AG1000G-X,unassigned
AC0345-C,Lab Cross,AG1000G-X,unassigned
AC0346-C,Lab Cross,AG1000G-X,unassigned
AC0347-C,Lab Cross,AG1000G-X,unassigned
AC0348-C,Lab Cross,AG1000G-X,unassigned
AC0349-C,Lab Cross,AG1000G-X,unassigned
AC0382-C,Lab Cross,AG1000G-X,unassigned
AC0383-C,Lab Cross,AG1000G-X,unassigned
AC0384-C,Lab Cross,AG1000G-X,unassigned
AC0385-C,Lab Cross,AG1000G-X,unassigned
AC0386-C,Lab Cross,AG1000G-X,unassigned
AC0387-C,Lab Cross,AG1000G-X,unassigned
AC0388-C,Lab Cross,AG1000G-X,unassigned
AC0389-C,Lab Cross,AG1000G-X,unassigned
AC0390-C,Lab Cross,AG1000G-X,unassigned
AC0391-C,Lab Cross,AG1000G-X,unassigned
AC0392-C,Lab Cross,AG1000G-X,unassigned
AC0393-C,Lab Cross,AG1000G-X,unassigned
AC0398-C,Lab Cross,AG1000G-X,unassigned
AC0406-C,Lab Cross,AG1000G-X,unassigned
AC0416-C,Lab Cross,AG1000G-X,unassigned
AD0142-C,Lab Cross,AG1000G-X,unassigned
AD0143-C,Lab Cross,AG1000G-X,unassigned
AD0146-C,Lab Cross,AG1000G-X,unassigned
AD0147-C,Lab Cross,AG1000G-X,unassigned
AD0148-C,Lab Cross,AG1000G-X,unassigned
AD0149-C,Lab Cross,AG1000G-X,unassigned
AD0150-C,Lab Cross,AG1000G-X,unassigned
AD0151-C,Lab Cross,AG1000G-X,unassigned
AD0152-C,Lab Cross,AG1000G-X,unassigned
AD0153-C,Lab Cross,AG1000G-X,unassigned
AD0154-C,Lab Cross,AG1000G-X,unassigned
AD0155-C,Lab Cross,AG1000G-X,unassigned
AD0156-C,Lab Cross,AG1000G-X,unassigned
AD0157-C,Lab Cross,AG1000G-X,unassigned
AD0158-C,Lab Cross,AG1000G-X,unassigned
AD0159-C,Lab Cross,AG1000G-X,unassigned
AD0160-C,Lab Cross,AG1000G-X,unassigned
AD0161-C,Lab Cross,AG1000G-X,unassigned
AD0162-C,Lab Cross,AG1000G-X,unassigned
AD0163-C,Lab Cross,AG1000G-X,unassigned
AD0164-C,Lab Cross,AG1000G-X,unassigned
AD0165-C,Lab Cross,AG1000G-X,unassigned
AD0231-C,Lab Cross,AG1000G-X,unassigned
AD0232-C,Lab Cross,AG1000G-X,unassigned
AD0234-C,Lab Cross,AG1000G-X,unassigned
AD0235-C,Lab Cross,AG1000G-X,unassigned
AD0236-C,Lab Cross,AG1000G-X,unassigned
AD0237-C,Lab Cross,AG1000G-X,unassigned
AD0238-C,Lab Cross,AG1000G-X,unassigned
AD0239-C,Lab Cross,AG1000G-X,unassigned
AD0240-C,Lab Cross,AG1000G-X,unassigned
AD0241-C,Lab Cross,AG1000G-X,unassigned
AD0242-C,Lab Cross,AG1000G-X,unassigned
AD0243-C,Lab Cross,AG1000G-X,unassigned
AD0244-C,Lab Cross,AG1000G-X,unassigned
AD0245-C,Lab Cross,AG1000G-X,unassigned
AD0246-C,Lab Cross,AG1000G-X,unassigned
AD0247-C,Lab Cross,AG1000G-X,unassigned
AD0248-C,Lab Cross,AG1000G-X,unassigned
AD0249-C,Lab Cross,AG1000G-X,unassigned
AD0250-C,Lab Cross,AG1000G-X,unassigned
AD0251-C,Lab Cross,AG1000G-X,unassigned
AD0252-C,Lab Cross,AG1000G-X,unassigned
AD0253-C,Lab Cross,AG1000G-X,unassigned
AD0254-C,Lab Cross,AG1000G-X,unassigned
AD0255-C,Lab Cross,AG1000G-X,unassigned
AD0259-C,Lab Cross,AG1000G-X,unassigned
AD0260-C,Lab Cross,AG1000G-X,unassigned
AD0261-C,Lab Cross,AG1000G-X,unassigned
AD0262-C,Lab Cross,AG1000G-X,unassigned
AD0263-C,Lab Cross,AG1000G-X,unassigned
AD0264-C,Lab Cross,AG1000G-X,unassigned
AD0265-C,Lab Cross,AG1000G-X,unassigned
AD0266-C,Lab Cross,AG1000G-X,unassigned
AD0267-C,Lab Cross,AG1000G-X,unassigned
AD0268-C,Lab Cross,AG1000G-X,unassigned
AD0269-C,Lab Cross,AG1000G-X,unassigned
AD0270-C,Lab Cross,AG1000G-X,unassigned
AD0271-C,Lab Cross,AG1000G-X,unassigned
AD0272-C,Lab Cross,AG1000G-X,unassigned
AD0273-C,Lab Cross,AG1000G-X,unassigned
AD0274-C,Lab Cross,AG1000G-X,unassigned
AD0275-C,Lab Cross,AG1000G-X,unassigned
AD0276-C,Lab Cross,AG1000G-X,unassigned
AD0277-C,Lab Cross,AG1000G-X,unassigned
AD0278-C,Lab Cross,AG1000G-X,unassigned
AD0283-C,Lab Cross,AG1000G-X,unassigned
AD0284-C,Lab Cross,AG1000G-X,unassigned
AD0285-C,Lab Cross,AG1000G-X,unassigned
AD0286-C,Lab Cross,AG1000G-X,unassigned
AD0287-C,Lab Cross,AG1000G-X,unassigned
AD0288-C,Lab Cross,AG1000G-X,unassigned
AD0289-C,Lab Cross,AG1000G-X,unassigned
AD0290-C,Lab Cross,AG1000G-X,unassigned
AD0291-C,Lab Cross,AG1000G-X,unassigned
AD0292-C,Lab Cross,AG1000G-X,unassigned
AD0293-C,Lab Cross,AG1000G-X,unassigned
AD0294-C,Lab Cross,AG1000G-X,unassigned
AD0295-C,Lab Cross,AG1000G-X,unassigned
AD0296-C,Lab Cross,AG1000G-X,unassigned
AD0297-C,Lab Cross,AG1000G-X,unassigned
AD0298-C,Lab Cross,AG1000G-X,unassigned
AD0299-C,Lab Cross,AG1000G-X,unassigned
AD0300-C,Lab Cross,AG1000G-X,unassigned
AD0301-C,Lab Cross,AG1000G-X,unassigned
AD0302-C,Lab Cross,AG1000G-X,unassigned
AD0303-C,Lab Cross,AG1000G-X,unassigned
AD0304-C,Lab Cross,AG1000G-X,unassigned
AD0305-C,Lab Cross,AG1000G-X,unassigned
AD0306-C,Lab Cross,AG1000G-X,unassigned
AD0309-C,Lab Cross,AG1000G-X,unassigned
AD0310-C,Lab Cross,AG1000G-X,unassigned
AD0311-C,Lab Cross,AG1000G-X,unassigned
AD0312-C,Lab Cross,AG1000G-X,unassigned
AD0313-C,Lab Cross,AG1000G-X,unassigned
AD0314-C,Lab Cross,AG1000G-X,unassigned
AD0315-C,Lab Cross,AG1000G-X,unassigned
AD0316-C,Lab Cross,AG1000G-X,unassigned
AD0317-C,Lab Cross,AG1000G-X,unassigned
AD0318-C,Lab Cross,AG1000G-X,unassigned
AD0319-C,Lab Cross,AG1000G-X,unassigned
AD0320-C,Lab Cross,AG1000G-X,unassigned
AD0321-C,Lab Cross,AG1000G-X,unassigned
AD0322-C,Lab Cross,AG1000G-X,unassigned
AD0323-C,Lab Cross,AG1000G-X,unassigned
AD0324-C,Lab Cross,AG1000G-X,unassigned
AD0325-C,Lab Cross,AG1000G-X,unassigned
AD0327-C,Lab Cross,AG1000G-X,unassigned
AD0328-C,Lab Cross,AG1000G-X,unassigned
AD0329-C,Lab Cross,AG1000G-X,unassigned
AD0330-C,Lab Cross,AG1000G-X,unassigned
AD0331-C,Lab Cross,AG1000G-X,unassigned
AD0332-C,Lab Cross,AG1000G-X,unassigned
AD0334-C,Lab Cross,AG1000G-X,unassigned
AD0335-C,Lab Cross,AG1000G-X,unassigned
AD0336-C,Lab Cross,AG1000G-X,unassigned
AD0337-C,Lab Cross,AG1000G-X,unassigned
AD0338-C,Lab Cross,AG1000G-X,unassigned
AD0339-C,Lab Cross,AG1000G-X,unassigned
AD0340-C,Lab Cross,AG1000G-X,unassigned
AD0341-C,Lab Cross,AG1000G-X,unassigned
AD0342-C,Lab Cross,AG1000G-X,unassigned
AD0343-C,Lab Cross,AG1000G-X,unassigned
AD0344-C,Lab Cross,AG1000G-X,unassigned
AD0345-C,Lab Cross,AG1000G-X,unassigned
AD0346-C,Lab Cross,AG1000G-X,unassigned
AD0347-C,Lab Cross,AG1000G-X,unassigned
AD0348-C,Lab Cross,AG1000G-X,unassigned
AD0351-C,Lab Cross,AG1000G-X,unassigned
AD0352-C,Lab Cross,AG1000G-X,unassigned
AD0353-C,Lab Cross,AG1000G-X,unassigned
AD0354-C,Lab Cross,AG1000G-X,unassigned
AD0355-C,Lab Cross,AG1000G-X,unassigned
AD0356-C,Lab Cross,AG1000G-X,unassigned
AD0357-C,Lab Cross,AG1000G-X,unassigned
AD0358-C,Lab Cross,AG1000G-X,unassigned
AD0359-C,Lab Cross,AG1000G-X,unassigned
AD0360-C,Lab Cross,AG1000G-X,unassigned
AD0361-C,Lab Cross,AG1000G-X,unassigned
AD0362-C,Lab Cross,AG1000G-X,unassigned
AD0363-C,Lab Cross,AG1000G-X,unassigned
AD0364-C,Lab Cross,AG1000G-X,unassigned
AD0365-C,Lab Cross,AG1000G-X,unassigned
AD0366-C,Lab Cross,AG1000G-X,unassigned
AD0367-C,Lab Cross,AG1000G-X,unassigned
AD0368-C,Lab Cross,AG1000G-X,unassigned
AD0369-C,Lab Cross,AG1000G-X,unassigned
AD0370-C,Lab Cross,AG1000G-X,unassigned
AD0371-C,Lab Cross,AG1000G-X,unassigned
AD0372-C,Lab Cross,AG1000G-X,unassigned
AD0374-C,Lab Cross,AG1000G-X,unassigned
AD0375-C,Lab Cross,AG1000G-X,unassigned
AD0376-C,Lab Cross,AG1000G-X,unassigned
AD0377-C,Lab Cross,AG1000G-X,unassigned
AD0378-C,Lab Cross,AG1000G-X,unassigned
AD0379-C,Lab Cross,AG1000G-X,unassigned
AD0380-C,Lab Cross,AG1000G-X,unassigned
AD0381-C,Lab Cross,AG1000G-X,unassigned
AD0382-C,Lab Cross,AG1000G-X,unassigned
AD0383-C,Lab Cross,AG1000G-X,unassigned
AD0384-C,Lab Cross,AG1000G-X,unassigned
AD0385-C,Lab Cross,AG1000G-X,unassigned
AD0386-C,Lab Cross,AG1000G-X,unassigned
AD0387-C,Lab Cross,AG1000G-X,unassigned
AD0388-C,Lab Cross,AG1000G-X,unassigned
AD0389-C,Lab Cross,AG1000G-X,unassigned
AD0390-C,Lab Cross,AG1000G-X,unassigned
AD0391-C,Lab Cross,AG1000G-X,unassigned
AD0392-C,Lab Cross,AG1000G-X,unassigned
AD0393-C,Lab Cross,AG1000G-X,unassigned
AD0422-C,Lab Cross,AG1000G-X,unassigned
AD0423-C,Lab Cross,AG1000G-X,unassigned
AD0427-C,Lab Cross,AG1000G-X,unassigned
AD0428-C,Lab Cross,AG1000G-X,unassigned
AD0429-C,Lab Cross,AG1000G-X,unassigned
AD0430-C,Lab Cross,AG1000G-X,unassigned
AD0431-C,Lab Cross,AG1000G-X,unassigned
AD0432-C,Lab Cross,AG1000G-X,unassigned
AD0433-C,Lab Cross,AG1000G-X,unassigned
AD0434-C,Lab Cross,AG1000G-X,unassigned
AD0435-C,Lab Cross,AG1000G-X,unassigned
AD0436-C,Lab Cross,AG1000G-X,unassigned
AD0437-C,Lab Cross,AG1000G-X,unassigned
AD0438-C,Lab Cross,AG1000G-X,unassigned
AD0439-C,Lab Cross,AG1000G-X,unassigned
AD0440-C,Lab Cross,AG1000G-X,unassigned
AD0441-C,Lab Cross,AG1000G-X,unassigned
AD0442-C,Lab Cross,AG1000G-X,unassigned
AD0443-C,Lab Cross,AG1000G-X,unassigned
AD0444-C,Lab Cross,AG1000G-X,unassigned
AD0446-C,Lab Cross,AG1000G-X,unassigned
AD0447-C,Lab Cross,AG1000G-X,unassigned
AD0448-C,Lab Cross,AG1000G-X,unassigned
AD0453-C,Lab Cross,AG1000G-X,unassigned
AD0454-C,Lab Cross,AG1000G-X,unassigned
AD0455-C,Lab Cross,AG1000G-X,unassigned
AD0456-C,Lab Cross,AG1000G-X,unassigned
AD0457-C,Lab Cross,AG1000G-X,unassigned
AD0458-C,Lab Cross,AG1000G-X,unassigned
AD0459-C,Lab Cross,AG1000G-X,unassigned
AD0460-C,Lab Cross,AG1000G-X,unassigned
AD0461-C,Lab Cross,AG1000G-X,unassigned
AD0462-C,Lab Cross,AG1000G-X,unassigned
AD0463-C,Lab Cross,AG1000G-X,unassigned
AD0464-C,Lab Cross,AG1000G-X,unassigned
AD0465-C,Lab Cross,AG1000G-X,unassigned
AD0466-C,Lab Cross,AG1000G-X,unassigned
AD0467-C,Lab Cross,AG1000G-X,unassigned
AD0468-C,Lab Cross,AG1000G-X,unassigned
AD0469-C,Lab Cross,AG1000G-X,unassigned
AD0471-C,Lab Cross,AG1000G-X,unassigned
AD0472-C,Lab Cross,AG1000G-X,unassigned
AD0473-C,Lab Cross,AG1000G-X,unassigned
AD0474-C,Lab Cross,AG1000G-X,unassigned
AD0479-C,Lab Cross,AG1000G-X,unassigned
AD0480-C,Lab Cross,AG1000G-X,unassigned
AD0481-C,Lab Cross,AG1000G-X,unassigned
AD0482-C,Lab Cross,AG1000G-X,unassigned
AD0483-C,Lab Cross,AG1000G-X,unassigned
AD0484-C,Lab Cross,AG1000G-X,unassigned
AD0486-C,Lab Cross,AG1000G-X,unassigned
AD0487-C,Lab Cross,AG1000G-X,unassigned
AD0488-C,Lab Cross,AG1000G-X,unassigned
AD0489-C,Lab Cross,AG1000G-X,unassigned
AD0490-C,Lab Cross,AG1000G-X,unassigned
AD0491-C,Lab Cross,AG1000G-X,unassigned
AD0492-C,Lab Cross,AG1000G-X,unassigned
AD0493-C,Lab Cross,AG1000G-X,unassigned
AD0494-C,Lab Cross,AG1000G-X,unassigned
AD0495-C,Lab Cross,AG1000G-X,unassigned
AD0496-C,Lab Cross,AG1000G-X,unassigned
AD0497-C,Lab Cross,AG1000G-X,unassigned
AD0498-C,Lab Cross,AG1000G-X,unassigned
SRR8285769,Gabon,barron-2019,fontenillei
SRR8285770,Gabon,barron-2019,fontenillei
SRR8285771,Gabon,barron-2019,fontenillei
SRR8285772,Gabon,barron-2019,fontenillei
SAMN12920115,Uganda,bergey-2019,gambiae
SAMN12920116,Uganda,bergey-2019,gambiae
SAMN12920117,Uganda,bergey-2019,gambiae
SAMN12920118,Uganda,bergey-2019,gambiae
SAMN12920119,Uganda,bergey-2019,gambiae
SAMN12920121,Uganda,bergey-2019,gambiae
SAMN12920122,Uganda,bergey-2019,gambiae
SAMN12920123,Uganda,bergey-2019,gambiae
SAMN12920124,Uganda,bergey-2019,gambiae
SAMN12920125,Uganda,bergey-2019,gambiae
SAMN12920126,Uganda,bergey-2019,gambiae
SAMN12920127,Uganda,bergey-2019,gambiae
SAMN12920128,Uganda,bergey-2019,gambiae
SAMN12920129,Uganda,bergey-2019,gambiae
SAMN12920130,Uganda,bergey-2019,gambiae
SAMN12920131,Uganda,bergey-2019,gambiae
SAMN12920132,Uganda,bergey-2019,gambiae
SAMN12920133,Uganda,bergey-2019,gambiae
SAMN12920134,Uganda,bergey-2019,gambiae
SAMN12920135,Uganda,bergey-2019,gambiae
SAMN12920136,Uganda,bergey-2019,gambiae
SAMN12920137,Uganda,bergey-2019,gambiae
SAMN12920138,Uganda,bergey-2019,gambiae
SAMN12920139,Uganda,bergey-2019,gambiae
SAMN12920140,Uganda,bergey-2019,gambiae
SAMN12920141,Uganda,bergey-2019,gambiae
SAMN12920142,Uganda,bergey-2019,gambiae
SAMN12920143,Uganda,bergey-2019,gambiae
SAMN12920144,Uganda,bergey-2019,gambiae
SAMN12920145,Uganda,bergey-2019,gambiae
SAMN12920146,Uganda,bergey-2019,gambiae
SAMN12920147,Uganda,bergey-2019,gambiae
SAMN12920148,Uganda,bergey-2019,gambiae
SAMN12920149,Uganda,bergey-2019,gambiae
SAMN12920150,Uganda,bergey-2019,gambiae
SAMN12920151,Uganda,bergey-2019,gambiae
SAMN12920152,Uganda,bergey-2019,gambiae
SAMN12920153,Uganda,bergey-2019,gambiae
SAMN12920154,Uganda,bergey-2019,gambiae
SAMN12920155,Uganda,bergey-2019,gambiae
SAMN12920156,Uganda,bergey-2019,gambiae
SAMN12920157,Uganda,bergey-2019,gambiae
SAMN12920158,Uganda,bergey-2019,gambiae
SAMN12920159,Uganda,bergey-2019,gambiae
SAMN12920160,Uganda,bergey-2019,gambiae
SAMN12920161,Uganda,bergey-2019,gambiae
SAMN12920162,Uganda,bergey-2019,gambiae
SAMN12920163,Uganda,bergey-2019,gambiae
SAMN12920164,Uganda,bergey-2019,gambiae
SAMN12920165,Uganda,bergey-2019,gambiae
SAMN12920166,Uganda,bergey-2019,gambiae
SAMN12920167,Uganda,bergey-2019,gambiae
SAMN12920168,Uganda,bergey-2019,gambiae
SAMN12920169,Uganda,bergey-2019,gambiae
SAMN12920170,Uganda,bergey-2019,gambiae
SAMN12920171,Uganda,bergey-2019,gambiae
SAMN12920172,Uganda,bergey-2019,gambiae
SAMN12920173,Uganda,bergey-2019,gambiae
SAMN12920174,Uganda,bergey-2019,gambiae
SAMN12920175,Uganda,bergey-2019,gambiae
SAMN12920176,Uganda,bergey-2019,gambiae
SAMN12920177,Uganda,bergey-2019,gambiae
SAMN12920178,Uganda,bergey-2019,gambiae
SAMN12920179,Uganda,bergey-2019,gambiae
SAMN12920180,Uganda,bergey-2019,gambiae
SAMN12920181,Uganda,bergey-2019,gambiae
SAMN12920182,Uganda,bergey-2019,gambiae
SAMN12920183,Uganda,bergey-2019,gambiae
